,element_type,now_cost,total_points,id
5991,4,103,177,5991
5992,4,103,196,5992
5993,4,103,164,5993
5994,4,103,196,5994
5995,4,103,210,5995
5996,4,103,184,5996
5997,4,103,182,5997
5998,4,103,151,5998
5999,4,103,142,5999
6000,4,103,200,6000
6001,4,103,187,6001
6002,4,103,143,6002
6003,4,103,180,6003
6004,4,103,141,6004
6005,4,103,146,6005
6006,4,103,152,6006
6007,4,103,198,6007
6008,4,103,213,6008
6009,4,103,188,6009
6010,4,103,171,6010
6011,4,103,201,6011
6012,4,103,166,6012
6013,4,103,181,6013
6014,4,103,182,6014
6015,4,103,206,6015
6016,4,103,154,6016
6017,4,103,201,6017
6018,4,103,208,6018
6019,4,103,179,6019
6020,4,103,187,6020
6021,4,103,179,6021
6022,4,103,172,6022
6023,4,103,171,6023
6024,4,103,195,6024
6025,4,103,208,6025
6026,4,103,164,6026
6027,4,103,151,6027
6028,4,103,205,6028
6029,4,103,149,6029
6030,4,103,185,6030
6031,4,103,152,6031
6032,4,103,174,6032
6033,4,103,183,6033
6034,4,103,207,6034
6035,4,103,204,6035
6036,4,103,160,6036
6037,4,103,219,6037
6038,4,103,146,6038
6039,4,103,196,6039
6040,4,103,169,6040
6041,4,103,172,6041
6042,4,103,207,6042
6043,4,103,187,6043
6044,4,103,198,6044
6045,4,103,199,6045
6046,4,103,207,6046
6047,4,103,189,6047
6048,4,103,172,6048
6049,4,103,188,6049
6050,4,103,171,6050
6051,4,103,202,6051
6052,4,103,216,6052
6053,4,103,189,6053
6054,4,103,211,6054
6055,4,103,146,6055
6056,4,103,156,6056
6057,4,103,166,6057
6058,4,103,185,6058
6059,4,103,182,6059
6060,4,103,208,6060
6061,4,103,172,6061
6062,4,103,178,6062
6063,4,103,163,6063
6064,4,103,160,6064
6065,4,103,170,6065
6066,4,103,213,6066
6067,4,103,215,6067
6068,4,103,197,6068
6069,4,103,175,6069
6070,4,103,173,6070
6071,4,103,159,6071
6072,4,103,139,6072
6073,4,103,176,6073
6074,4,103,179,6074
6075,4,103,142,6075
6076,4,103,150,6076
6077,4,103,207,6077
6078,4,103,142,6078
6079,4,103,208,6079
6080,4,104,183,6080
6081,4,104,159,6081
6082,4,104,165,6082
6083,4,104,171,6083
6084,4,104,216,6084
6085,4,104,180,6085
6086,4,104,209,6086
6087,4,104,217,6087
6088,4,104,146,6088
6089,4,104,173,6089
6090,4,104,218,6090
6091,4,104,179,6091
6092,4,104,195,6092
6093,4,104,206,6093
6094,4,104,149,6094
6095,4,104,214,6095
6096,4,104,196,6096
6097,4,104,189,6097
6098,4,104,152,6098
6099,4,104,164,6099
6100,4,104,202,6100
6101,4,104,218,6101
6102,4,104,204,6102
6103,4,104,171,6103
6104,4,104,207,6104
6105,4,104,189,6105
6106,4,104,151,6106
6107,4,104,218,6107
6108,4,104,143,6108
6109,4,104,194,6109
6110,4,104,153,6110
6111,4,104,197,6111
6112,4,104,183,6112
6113,4,104,205,6113
6114,4,104,202,6114
6115,4,104,141,6115
6116,4,104,158,6116
6117,4,104,165,6117
6118,4,104,177,6118
6119,4,104,217,6119
6120,4,104,182,6120
6121,4,104,170,6121
6122,4,104,142,6122
6123,4,104,214,6123
6124,4,104,206,6124
6125,4,104,182,6125
6126,4,104,218,6126
6127,4,104,150,6127
6128,4,104,148,6128
6129,4,104,182,6129
6130,4,104,168,6130
6131,4,104,184,6131
6132,4,104,152,6132
6133,4,104,148,6133
6134,4,104,141,6134
6135,4,104,197,6135
6136,4,104,193,6136
6137,4,104,209,6137
6138,4,104,165,6138
6139,4,104,182,6139
6140,4,104,156,6140
6141,4,104,184,6141
6142,4,104,154,6142
6143,4,104,146,6143
6144,4,104,194,6144
6145,4,104,205,6145
6146,4,104,151,6146
6147,4,104,163,6147
6148,4,104,214,6148
6149,4,104,193,6149
6150,4,104,142,6150
6151,4,104,164,6151
6152,4,104,169,6152
6153,4,104,183,6153
6154,4,104,165,6154
6155,4,104,167,6155
6156,4,104,162,6156
6157,4,104,153,6157
6158,4,104,152,6158
6159,4,104,168,6159
6160,4,104,211,6160
6161,4,104,175,6161
6162,4,104,170,6162
6163,4,104,177,6163
6164,4,104,200,6164
6165,4,104,178,6165
6166,4,104,201,6166
6167,4,104,174,6167
6168,4,104,179,6168
6169,4,104,176,6169
6170,4,104,168,6170
6171,3,105,224,6171
6172,3,105,225,6172
6173,3,105,167,6173
6174,3,105,218,6174
6175,3,105,153,6175
6176,3,105,212,6176
6177,3,105,184,6177
6178,3,105,143,6178
6179,3,105,146,6179
6180,3,105,217,6180
6181,3,105,213,6181
6182,3,105,221,6182
6183,3,105,209,6183
6184,3,105,179,6184
6185,3,105,144,6185
6186,3,105,189,6186
6187,3,105,157,6187
6188,3,105,188,6188
6189,3,105,166,6189
6190,3,105,148,6190
6191,3,105,196,6191
6192,3,105,169,6192
6193,3,105,197,6193
6194,3,105,215,6194
6195,3,105,169,6195
6196,3,105,213,6196
6197,3,105,214,6197
6198,3,105,165,6198
6199,3,105,212,6199
6200,3,105,142,6200
6201,3,105,154,6201
6202,3,105,194,6202
6203,3,105,174,6203
6204,3,105,152,6204
6205,3,105,163,6205
6206,3,105,213,6206
6207,3,105,170,6207
6208,3,105,150,6208
6209,3,105,186,6209
6210,3,105,190,6210
6211,3,105,218,6211
6212,3,105,194,6212
6213,3,105,149,6213
6214,3,105,146,6214
6215,3,105,149,6215
6216,3,105,199,6216
6217,3,105,202,6217
6218,3,105,155,6218
6219,3,105,218,6219
6220,3,105,138,6220
6221,3,105,172,6221
6222,3,105,169,6222
6223,3,105,196,6223
6224,3,105,160,6224
6225,3,105,178,6225
6226,3,105,171,6226
6227,3,105,190,6227
6228,3,105,147,6228
6229,3,105,177,6229
6230,3,105,218,6230
6231,3,105,175,6231
6232,3,105,207,6232
6233,3,105,200,6233
6234,3,105,149,6234
6235,3,105,216,6235
6236,3,105,150,6236
6237,3,105,183,6237
6238,3,105,154,6238
6239,3,105,173,6239
6240,3,105,198,6240
6241,3,105,165,6241
6242,3,105,192,6242
6243,3,105,212,6243
6244,3,105,223,6244
6245,3,105,151,6245
6246,3,105,205,6246
6247,3,105,183,6247
6248,3,105,192,6248
6249,3,105,206,6249
6250,3,105,197,6250
6251,3,105,142,6251
6252,3,105,206,6252
6253,3,105,184,6253
6254,3,105,173,6254
6255,3,105,160,6255
6256,3,105,209,6256
6257,3,105,191,6257
6258,3,105,151,6258
6259,3,105,170,6259
6260,3,105,227,6260
6261,4,106,165,6261
6262,3,106,160,6262
6263,3,106,221,6263
6264,3,106,145,6264
6265,3,106,152,6265
6266,4,106,178,6266
6267,4,106,203,6267
6268,3,106,198,6268
6269,3,106,179,6269
6270,3,106,164,6270
6271,4,106,181,6271
6272,3,106,156,6272
6273,4,106,205,6273
6274,3,106,198,6274
6275,3,106,160,6275
6276,3,106,171,6276
6277,3,106,175,6277
6278,4,106,183,6278
6279,4,106,156,6279
6280,3,106,158,6280
6281,3,106,153,6281
6282,3,106,182,6282
6283,3,106,147,6283
6284,4,106,178,6284
6285,3,106,198,6285
6286,3,106,216,6286
6287,3,106,194,6287
6288,3,106,205,6288
6289,3,106,200,6289
6290,3,106,219,6290
6291,3,106,141,6291
6292,3,106,163,6292
6293,4,106,170,6293
6294,4,106,202,6294
6295,3,106,150,6295
6296,4,106,214,6296
6297,3,106,163,6297
6298,4,106,198,6298
6299,3,106,169,6299
6300,3,106,188,6300
6301,3,106,180,6301
6302,4,106,197,6302
6303,3,106,204,6303
6304,4,106,166,6304
6305,3,106,193,6305
6306,3,106,158,6306
6307,3,106,157,6307
6308,4,106,203,6308
6309,3,106,153,6309
6310,3,106,159,6310
6311,3,106,167,6311
6312,3,106,210,6312
6313,3,106,174,6313
6314,3,106,162,6314
6315,3,106,146,6315
6316,4,106,154,6316
6317,4,106,179,6317
6318,3,106,216,6318
6319,3,106,144,6319
6320,3,106,162,6320
6321,3,106,172,6321
6322,3,106,179,6322
6323,4,106,199,6323
6324,3,106,185,6324
6325,3,106,174,6325
6326,4,106,173,6326
6327,4,106,164,6327
6328,3,106,180,6328
6329,4,106,179,6329
6330,3,106,172,6330
6331,4,106,194,6331
6332,3,106,225,6332
6333,3,106,153,6333
6334,3,106,193,6334
6335,3,106,165,6335
6336,4,106,204,6336
6337,3,106,186,6337
6338,4,106,192,6338
6339,3,106,205,6339
6340,3,106,203,6340
6341,3,106,202,6341
6342,3,106,209,6342
6343,3,106,206,6343
6344,4,106,173,6344
6345,4,106,155,6345
6346,3,106,226,6346
6347,3,106,177,6347
6348,3,106,225,6348
6349,3,106,186,6349
6350,4,106,155,6350
6351,3,106,200,6351
6352,4,106,174,6352
6353,4,107,184,6353
6354,4,107,171,6354
6355,3,107,189,6355
6356,3,107,196,6356
6357,3,107,156,6357
6358,4,107,193,6358
6359,3,107,180,6359
6360,4,107,157,6360
6361,3,107,162,6361
6362,3,107,156,6362
6363,3,107,202,6363
6364,3,107,179,6364
6365,3,107,209,6365
6366,4,107,167,6366
6367,3,107,161,6367
6368,4,107,219,6368
6369,3,107,219,6369
6370,3,107,153,6370
6371,4,107,217,6371
6372,3,107,175,6372
6373,4,107,205,6373
6374,3,107,175,6374
6375,3,107,211,6375
6376,3,107,172,6376
6377,4,107,169,6377
6378,4,107,206,6378
6379,3,107,219,6379
6380,3,107,182,6380
6381,3,107,202,6381
6382,4,107,216,6382
6383,4,107,182,6383
6384,3,107,165,6384
6385,3,107,219,6385
6386,4,107,182,6386
6387,4,107,196,6387
6388,3,107,222,6388
6389,3,107,151,6389
6390,3,107,170,6390
6391,3,107,172,6391
6392,3,107,156,6392
6393,4,107,216,6393
6394,3,107,214,6394
6395,4,107,206,6395
6396,4,107,198,6396
6397,3,107,214,6397
6398,3,107,177,6398
6399,4,107,209,6399
6400,3,107,182,6400
6401,3,107,225,6401
6402,4,107,210,6402
6403,4,107,181,6403
6404,4,107,207,6404
6405,3,107,196,6405
6406,3,107,165,6406
6407,3,107,201,6407
6408,4,107,176,6408
6409,3,107,174,6409
6410,3,107,206,6410
6411,3,107,172,6411
6412,3,107,178,6412
6413,4,107,193,6413
6414,3,107,222,6414
6415,3,107,179,6415
6416,3,107,199,6416
6417,3,107,165,6417
6418,3,107,149,6418
6419,4,107,212,6419
6420,4,107,212,6420
6421,3,107,157,6421
6422,3,107,195,6422
6423,3,107,191,6423
6424,4,107,175,6424
6425,3,107,220,6425
6426,4,107,217,6426
6427,4,107,167,6427
6428,3,107,186,6428
6429,3,107,160,6429
6430,3,107,205,6430
6431,4,107,201,6431
6432,3,107,222,6432
6433,4,107,190,6433
6434,3,107,231,6434
6435,3,107,160,6435
6436,3,107,218,6436
6437,3,107,157,6437
6438,4,107,200,6438
6439,3,107,149,6439
6440,3,107,155,6440
6441,4,107,207,6441
6442,3,107,173,6442
6443,3,107,202,6443
6444,3,107,182,6444
6445,3,108,193,6445
6446,3,108,165,6446
6447,3,108,151,6447
6448,3,108,172,6448
6449,4,108,190,6449
6450,3,108,171,6450
6451,3,108,204,6451
6452,3,108,206,6452
6453,3,108,158,6453
6454,4,108,167,6454
6455,4,108,164,6455
6456,3,108,182,6456
6457,3,108,194,6457
6458,4,108,168,6458
6459,3,108,152,6459
6460,4,108,194,6460
6461,4,108,177,6461
6462,4,108,219,6462
6463,3,108,194,6463
6464,3,108,229,6464
6465,4,108,186,6465
6466,3,108,157,6466
6467,3,108,220,6467
6468,3,108,214,6468
6469,3,108,161,6469
6470,3,108,214,6470
6471,3,108,183,6471
6472,3,108,155,6472
6473,3,108,212,6473
6474,3,108,155,6474
6475,4,108,157,6475
6476,3,108,234,6476
6477,4,108,190,6477
6478,3,108,224,6478
6479,3,108,165,6479
6480,4,108,178,6480
6481,4,108,198,6481
6482,3,108,180,6482
6483,3,108,211,6483
6484,4,108,213,6484
6485,4,108,219,6485
6486,3,108,187,6486
6487,3,108,150,6487
6488,3,108,210,6488
6489,3,108,186,6489
6490,3,108,165,6490
6491,4,108,194,6491
6492,3,108,175,6492
6493,4,108,220,6493
6494,3,108,222,6494
6495,4,108,209,6495
6496,3,108,183,6496
6497,3,108,208,6497
6498,3,108,161,6498
6499,4,108,189,6499
6500,3,108,222,6500
6501,3,108,198,6501
6502,3,108,177,6502
6503,4,108,220,6503
6504,3,108,179,6504
6505,3,108,154,6505
6506,4,108,176,6506
6507,3,108,214,6507
6508,4,108,174,6508
6509,4,108,203,6509
6510,3,108,185,6510
6511,3,108,184,6511
6512,3,108,212,6512
6513,4,108,161,6513
6514,4,108,222,6514
6515,3,108,224,6515
6516,3,108,171,6516
6517,3,108,185,6517
6518,3,108,165,6518
6519,4,108,208,6519
6520,3,108,230,6520
6521,4,108,162,6521
6522,3,108,188,6522
6523,3,108,228,6523
6524,3,108,176,6524
6525,3,108,206,6525
6526,3,108,180,6526
6527,3,108,206,6527
6528,3,108,216,6528
6529,3,108,228,6529
6530,3,108,217,6530
6531,3,108,194,6531
6532,3,108,226,6532
6533,4,108,182,6533
6534,3,108,158,6534
6535,4,108,187,6535
6536,3,108,153,6536
6537,3,109,222,6537
6538,3,109,237,6538
6539,4,109,220,6539
6540,3,109,161,6540
6541,3,109,192,6541
6542,3,109,171,6542
6543,3,109,165,6543
6544,3,109,204,6544
6545,4,109,182,6545
6546,3,109,212,6546
6547,3,109,215,6547
6548,3,109,232,6548
6549,3,109,159,6549
6550,4,109,167,6550
6551,4,109,164,6551
6552,4,109,176,6552
6553,4,109,165,6553
6554,4,109,226,6554
6555,3,109,169,6555
6556,3,109,191,6556
6557,3,109,169,6557
6558,3,109,169,6558
6559,4,109,200,6559
6560,3,109,162,6560
6561,4,109,216,6561
6562,3,109,170,6562
6563,4,109,178,6563
6564,3,109,228,6564
6565,4,109,186,6565
6566,4,109,222,6566
6567,3,109,190,6567
6568,3,109,163,6568
6569,4,109,179,6569
6570,3,109,168,6570
6571,3,109,208,6571
6572,4,109,216,6572
6573,3,109,148,6573
6574,4,109,164,6574
6575,3,109,157,6575
6576,3,109,187,6576
6577,4,109,188,6577
6578,3,109,198,6578
6579,3,109,184,6579
6580,3,109,231,6580
6581,3,109,177,6581
6582,3,109,186,6582
6583,4,109,196,6583
6584,3,109,203,6584
6585,3,109,216,6585
6586,3,109,165,6586
6587,3,109,207,6587
6588,3,109,227,6588
6589,3,109,179,6589
6590,4,109,171,6590
6591,3,109,199,6591
6592,3,109,153,6592
6593,4,109,208,6593
6594,4,109,201,6594
6595,3,109,205,6595
6596,3,109,187,6596
6597,3,109,219,6597
6598,3,109,219,6598
6599,3,109,184,6599
6600,3,109,223,6600
6601,3,109,169,6601
6602,3,109,205,6602
6603,3,109,184,6603
6604,3,109,220,6604
6605,4,109,163,6605
6606,3,109,166,6606
6607,4,109,187,6607
6608,4,109,213,6608
6609,4,109,180,6609
6610,4,109,208,6610
6611,4,109,167,6611
6612,4,109,192,6612
6613,3,109,170,6613
6614,4,109,211,6614
6615,3,109,224,6615
6616,3,109,225,6616
6617,3,109,205,6617
6618,3,109,233,6618
6619,3,109,198,6619
6620,4,109,197,6620
6621,3,109,186,6621
6622,3,109,152,6622
6623,3,109,168,6623
6624,4,109,226,6624
6625,4,109,195,6625
6626,3,109,158,6626
6627,4,109,177,6627
6628,4,109,168,6628
6629,4,110,207,6629
6630,4,110,186,6630
6631,3,110,230,6631
6632,3,110,207,6632
6633,4,110,194,6633
6634,3,110,176,6634
6635,3,110,202,6635
6636,3,110,161,6636
6637,3,110,185,6637
6638,3,110,167,6638
6639,4,110,171,6639
6640,4,110,222,6640
6641,3,110,224,6641
6642,4,110,182,6642
6643,3,110,179,6643
6644,3,110,231,6644
6645,4,110,171,6645
6646,3,110,229,6646
6647,4,110,227,6647
6648,4,110,177,6648
6649,3,110,201,6649
6650,4,110,228,6650
6651,3,110,227,6651
6652,4,110,227,6652
6653,4,110,195,6653
6654,3,110,230,6654
6655,4,110,169,6655
6656,4,110,187,6656
6657,3,110,181,6657
6658,4,110,191,6658
6659,4,110,205,6659
6660,4,110,225,6660
6661,3,110,175,6661
6662,3,110,151,6662
6663,4,110,220,6663
6664,3,110,162,6664
6665,3,110,222,6665
6666,3,110,158,6666
6667,3,110,211,6667
6668,3,110,179,6668
6669,3,110,228,6669
6670,4,110,220,6670
6671,4,110,217,6671
6672,3,110,215,6672
6673,3,110,213,6673
6674,3,110,230,6674
6675,3,110,157,6675
6676,4,110,165,6676
6677,3,110,194,6677
6678,3,110,171,6678
6679,3,110,156,6679
6680,4,110,196,6680
6681,4,110,196,6681
6682,3,110,217,6682
6683,3,110,200,6683
6684,3,110,178,6684
6685,4,110,167,6685
6686,3,110,231,6686
6687,3,110,214,6687
6688,3,110,177,6688
6689,3,110,206,6689
6690,3,110,226,6690
6691,4,110,227,6691
6692,3,110,174,6692
6693,4,110,185,6693
6694,3,110,215,6694
6695,3,110,191,6695
6696,3,110,221,6696
6697,3,110,180,6697
6698,3,110,157,6698
6699,4,110,215,6699
6700,4,110,201,6700
6701,4,110,216,6701
6702,3,110,183,6702
6703,3,110,151,6703
6704,3,110,226,6704
6705,4,110,192,6705
6706,4,110,211,6706
6707,4,110,172,6707
6708,3,110,200,6708
6709,3,110,170,6709
6710,4,110,166,6710
6711,4,110,169,6711
6712,4,110,177,6712
6713,3,110,223,6713
6714,3,110,170,6714
6715,3,110,150,6715
6716,4,110,171,6716
6717,3,110,179,6717
6718,3,110,233,6718
6719,3,110,233,6719
6720,3,110,208,6720
6721,3,111,175,6721
6722,4,111,218,6722
6723,3,111,211,6723
6724,4,111,221,6724
6725,4,111,219,6725
6726,3,111,200,6726
6727,3,111,203,6727
6728,4,111,229,6728
6729,3,111,212,6729
6730,3,111,218,6730
6731,3,111,153,6731
6732,4,111,214,6732
6733,4,111,197,6733
6734,4,111,175,6734
6735,4,111,200,6735
6736,3,111,184,6736
6737,3,111,201,6737
6738,3,111,162,6738
6739,3,111,193,6739
6740,3,111,158,6740
6741,3,111,187,6741
6742,3,111,196,6742
6743,3,111,229,6743
6744,3,111,219,6744
6745,3,111,228,6745
6746,3,111,161,6746
6747,3,111,200,6747
6748,3,111,187,6748
6749,3,111,171,6749
6750,3,111,209,6750
6751,4,111,167,6751
6752,3,111,182,6752
6753,3,111,169,6753
6754,4,111,191,6754
6755,4,111,208,6755
6756,3,111,224,6756
6757,3,111,163,6757
6758,3,111,223,6758
6759,4,111,171,6759
6760,3,111,205,6760
6761,4,111,200,6761
6762,3,111,222,6762
6763,4,111,226,6763
6764,3,111,211,6764
6765,4,111,218,6765
6766,3,111,157,6766
6767,4,111,194,6767
6768,3,111,203,6768
6769,3,111,221,6769
6770,3,111,212,6770
6771,3,111,226,6771
6772,3,111,159,6772
6773,3,111,211,6773
6774,4,111,175,6774
6775,3,111,201,6775
6776,3,111,213,6776
6777,4,111,225,6777
6778,3,111,219,6778
6779,4,111,173,6779
6780,4,111,226,6780
6781,4,111,175,6781
6782,4,111,203,6782
6783,3,111,195,6783
6784,3,111,193,6784
6785,3,111,238,6785
6786,4,111,205,6786
6787,3,111,223,6787
6788,3,111,153,6788
6789,3,111,194,6789
6790,3,111,218,6790
6791,4,111,211,6791
6792,3,111,194,6792
6793,3,111,177,6793
6794,3,111,164,6794
6795,3,111,222,6795
6796,4,111,178,6796
6797,3,111,176,6797
6798,3,111,182,6798
6799,4,111,225,6799
6800,4,111,186,6800
6801,3,111,212,6801
6802,4,111,218,6802
6803,4,111,170,6803
6804,3,111,162,6804
6805,4,111,175,6805
6806,3,111,218,6806
6807,4,111,188,6807
6808,3,111,175,6808
6809,3,111,224,6809
6810,3,111,178,6810
6811,4,111,220,6811
6812,3,111,241,6812
6813,4,112,189,6813
6814,3,112,217,6814
6815,3,112,227,6815
6816,4,112,196,6816
6817,3,112,179,6817
6818,3,112,164,6818
6819,3,112,216,6819
6820,4,112,229,6820
6821,3,112,172,6821
6822,3,112,200,6822
6823,3,112,243,6823
6824,4,112,229,6824
6825,3,112,240,6825
6826,3,112,190,6826
6827,3,112,158,6827
6828,3,112,165,6828
6829,3,112,237,6829
6830,3,112,185,6830
6831,4,112,208,6831
6832,4,112,232,6832
6833,3,112,216,6833
6834,3,112,220,6834
6835,3,112,240,6835
6836,3,112,186,6836
6837,3,112,181,6837
6838,3,112,179,6838
6839,3,112,194,6839
6840,3,112,170,6840
6841,3,112,170,6841
6842,4,112,187,6842
6843,4,112,177,6843
6844,3,112,172,6844
6845,3,112,206,6845
6846,3,112,193,6846
6847,3,112,208,6847
6848,3,112,223,6848
6849,4,112,204,6849
6850,4,112,176,6850
6851,3,112,213,6851
6852,3,112,174,6852
6853,3,112,183,6853
6854,3,112,209,6854
6855,3,112,191,6855
6856,4,112,214,6856
6857,3,112,190,6857
6858,3,112,166,6858
6859,4,112,195,6859
6860,3,112,192,6860
6861,3,112,189,6861
6862,4,112,191,6862
6863,3,112,194,6863
6864,4,112,220,6864
6865,4,112,218,6865
6866,3,112,244,6866
6867,3,112,177,6867
6868,3,112,229,6868
6869,4,112,169,6869
6870,3,112,204,6870
6871,4,112,177,6871
6872,3,112,171,6872
6873,4,112,169,6873
6874,4,112,203,6874
6875,3,112,178,6875
6876,3,112,244,6876
6877,3,112,208,6877
6878,3,112,166,6878
6879,4,112,169,6879
6880,3,112,227,6880
6881,3,112,206,6881
6882,4,112,215,6882
6883,4,112,213,6883
6884,3,112,239,6884
6885,4,112,167,6885
6886,3,112,181,6886
6887,3,112,206,6887
6888,4,112,172,6888
6889,3,112,186,6889
6890,3,112,240,6890
6891,3,112,185,6891
6892,4,112,223,6892
6893,4,112,215,6893
6894,3,112,208,6894
6895,4,112,196,6895
6896,3,112,209,6896
6897,3,112,219,6897
6898,3,112,165,6898
6899,3,112,198,6899
6900,3,112,212,6900
6901,3,112,186,6901
6902,3,112,182,6902
6903,3,112,161,6903
6904,4,112,208,6904
6905,3,113,216,6905
6906,3,113,187,6906
6907,4,113,193,6907
6908,3,113,223,6908
6909,3,113,174,6909
6910,4,113,217,6910
6911,3,113,186,6911
6912,3,113,239,6912
6913,4,113,178,6913
6914,3,113,215,6914
6915,3,113,184,6915
6916,3,113,215,6916
6917,3,113,238,6917
6918,4,113,227,6918
6919,3,113,192,6919
6920,3,113,185,6920
6921,3,113,241,6921
6922,3,113,170,6922
6923,3,113,169,6923
6924,4,113,208,6924
6925,3,113,195,6925
6926,3,113,184,6926
6927,3,113,195,6927
6928,4,113,201,6928
6929,3,113,201,6929
6930,4,113,216,6930
6931,3,113,207,6931
6932,4,113,205,6932
6933,4,113,208,6933
6934,3,113,204,6934
6935,3,113,233,6935
6936,4,113,186,6936
6937,4,113,212,6937
6938,3,113,163,6938
6939,4,113,180,6939
6940,4,113,191,6940
6941,3,113,198,6941
6942,4,113,213,6942
6943,4,113,205,6943
6944,4,113,181,6944
6945,4,113,208,6945
6946,3,113,231,6946
6947,3,113,167,6947
6948,3,113,203,6948
6949,3,113,239,6949
6950,4,113,182,6950
6951,4,113,229,6951
6952,3,113,183,6952
6953,3,113,200,6953
6954,4,113,204,6954
6955,3,113,191,6955
6956,4,113,212,6956
6957,3,113,200,6957
6958,3,113,237,6958
6959,3,113,167,6959
6960,3,113,188,6960
6961,3,113,232,6961
6962,3,113,182,6962
6963,3,113,188,6963
6964,3,113,188,6964
6965,3,113,175,6965
6966,4,113,185,6966
6967,3,113,178,6967
6968,3,113,186,6968
6969,4,113,191,6969
6970,3,113,193,6970
6971,4,113,174,6971
6972,4,113,191,6972
6973,3,113,199,6973
6974,3,113,197,6974
6975,3,113,172,6975
6976,4,113,194,6976
6977,3,113,225,6977
6978,4,113,214,6978
6979,3,113,210,6979
6980,3,113,178,6980
6981,3,113,169,6981
6982,4,113,216,6982
6983,3,113,196,6983
6984,4,113,188,6984
6985,4,113,201,6985
6986,3,113,228,6986
6987,3,113,221,6987
6988,3,113,233,6988
6989,4,113,215,6989
6990,4,113,178,6990
6991,4,113,223,6991
6992,3,113,179,6992
6993,4,113,176,6993
6994,4,113,219,6994
6995,3,113,229,6995
6996,3,113,169,6996
6997,4,114,235,6997
6998,4,114,190,6998
6999,4,114,187,6999
7000,4,114,173,7000
7001,4,114,217,7001
7002,4,114,226,7002
7003,4,114,193,7003
7004,4,114,184,7004
7005,4,114,214,7005
7006,4,114,191,7006
7007,4,114,194,7007
7008,4,114,235,7008
7009,4,114,183,7009
7010,4,114,203,7010
7011,4,114,179,7011
7012,4,114,181,7012
7013,4,114,208,7013
7014,4,114,186,7014
7015,4,114,237,7015
7016,4,114,186,7016
7017,4,114,177,7017
7018,4,114,178,7018
7019,4,114,199,7019
7020,4,114,232,7020
7021,4,114,215,7021
7022,4,114,215,7022
7023,4,114,194,7023
7024,4,114,218,7024
7025,4,114,188,7025
7026,4,114,224,7026
7027,4,114,221,7027
7028,4,114,207,7028
7029,4,114,186,7029
7030,4,114,194,7030
7031,4,114,228,7031
7032,4,114,230,7032
7033,4,114,214,7033
7034,4,114,193,7034
7035,4,114,227,7035
7036,4,114,237,7036
7037,4,114,214,7037
7038,4,114,182,7038
7039,4,114,215,7039
7040,4,114,219,7040
7041,4,114,235,7041
7042,4,114,193,7042
7043,4,114,188,7043
7044,4,114,208,7044
7045,4,114,178,7045
7046,4,114,222,7046
7047,4,114,225,7047
7048,4,114,206,7048
7049,4,114,226,7049
7050,4,114,222,7050
7051,4,114,182,7051
7052,4,114,213,7052
7053,4,114,203,7053
7054,4,114,236,7054
7055,4,114,181,7055
7056,4,114,199,7056
7057,4,114,200,7057
7058,4,114,212,7058
7059,4,114,180,7059
7060,4,114,215,7060
7061,4,114,205,7061
7062,4,114,210,7062
7063,4,114,196,7063
7064,4,114,209,7064
7065,4,114,214,7065
7066,4,114,237,7066
7067,4,114,189,7067
7068,4,114,221,7068
7069,4,114,175,7069
7070,4,114,199,7070
7071,4,114,227,7071
7072,4,114,212,7072
7073,4,114,213,7073
7074,4,114,233,7074
7075,4,114,200,7075
7076,4,114,186,7076
7077,4,114,172,7077
7078,4,114,181,7078
7079,4,114,182,7079
7080,4,114,231,7080
7081,4,114,175,7081
7082,4,114,174,7082
7083,4,114,212,7083
7084,4,114,234,7084
7085,4,114,176,7085
7086,4,114,227,7086
7087,4,114,238,7087
7088,4,115,240,7088
7089,4,115,241,7089
7090,4,115,203,7090
7091,4,115,228,7091
7092,4,115,209,7092
7093,4,115,241,7093
7094,4,115,209,7094
7095,4,115,228,7095
7096,3,115,166,7096
7097,3,115,159,7097
7098,3,115,159,7098
7099,4,115,221,7099
7100,3,115,260,7100
7101,4,115,231,7101
7102,4,115,175,7102
7103,4,115,229,7103
7104,3,115,248,7104
7105,3,115,223,7105
7106,4,115,177,7106
7107,3,115,170,7107
7108,4,115,211,7108
7109,4,115,203,7109
7110,3,115,237,7110
7111,3,115,187,7111
7112,4,115,238,7112
7113,3,115,161,7113
7114,4,115,237,7114
7115,4,115,230,7115
7116,3,115,158,7116
7117,3,115,202,7117
7118,4,115,224,7118
7119,3,115,232,7119
7120,4,115,223,7120
7121,3,115,160,7121
7122,3,115,157,7122
7123,3,115,223,7123
7124,3,115,160,7124
7125,4,115,189,7125
7126,3,115,159,7126
7127,4,115,237,7127
7128,3,115,215,7128
7129,3,115,168,7129
7130,3,115,186,7130
7131,4,115,241,7131
7132,4,115,229,7132
7133,3,115,195,7133
7134,3,115,166,7134
7135,4,115,178,7135
7136,3,115,164,7136
7137,3,115,190,7137
7138,4,115,232,7138
7139,3,115,216,7139
7140,4,115,237,7140
7141,3,115,173,7141
7142,3,115,213,7142
7143,4,115,206,7143
7144,4,115,214,7144
7145,3,115,197,7145
7146,3,115,246,7146
7147,3,115,257,7147
7148,3,115,180,7148
7149,4,115,208,7149
7150,4,115,200,7150
7151,4,115,175,7151
7152,4,115,227,7152
7153,4,115,217,7153
7154,3,115,225,7154
7155,4,115,187,7155
